date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized
2023-01-02,ZA12KZ1S,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,95.0,36.0,100.0,79.0,94.0,89.0,21.0,1.0,100.0,100.0
2023-01-03,ZA12KZ1S,ST8000DM002,8001563222016,0,64.0,84.0,100.0,100.0,95.0,36.0,100.0,79.0,94.0,89.0,21.0,1.0,100.0,100.0
2023-01-04,ZA12KZ1S,ST8000DM002,8001563222016,0,71.0,84.0,100.0,100.0,95.0,36.0,100.0,79.0,94.0,89.0,21.0,1.0,100.0,100.0
2023-01-05,ZA12KZ1S,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,95.0,36.0,100.0,79.0,94.0,89.0,21.0,1.0,100.0,100.0
2023-01-06,ZA12KZ1S,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,79.0,94.0,89.0,21.0,1.0,100.0,100.0
2023-01-07,ZA12KZ1S,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,79.0,94.0,89.0,21.0,1.0,100.0,100.0
2023-01-08,ZA12KZ1S,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,36.0,100.0,79.0,94.0,89.0,21.0,1.0,100.0,100.0
2023-01-09,ZA12KZ1S,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,95.0,36.0,100.0,79.0,94.0,89.0,21.0,1.0,100.0,100.0
2023-01-10,ZA12KZ1S,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,79.0,94.0,89.0,21.0,1.0,100.0,100.0
2023-01-01,ZA12KZ1V,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,36.0,100.0,60.0,87.0,77.0,40.0,1.0,100.0,100.0
2023-01-02,ZA12KZ1V,ST8000DM002,8001563222016,0,71.0,84.0,100.0,100.0,93.0,36.0,100.0,60.0,87.0,77.0,40.0,1.0,100.0,100.0
2023-01-03,ZA12KZ1V,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,36.0,100.0,60.0,87.0,77.0,40.0,1.0,100.0,100.0
2023-01-04,ZA12KZ1V,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,93.0,36.0,100.0,60.0,87.0,77.0,40.0,1.0,100.0,100.0
2023-01-05,ZA12KZ1V,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,36.0,100.0,60.0,87.0,77.0,40.0,1.0,100.0,100.0
2023-01-06,ZA12KZ1V,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,36.0,100.0,60.0,87.0,77.0,40.0,1.0,100.0,100.0
2023-01-07,ZA12KZ1V,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,93.0,36.0,100.0,59.0,87.0,77.0,41.0,1.0,100.0,100.0
2023-01-08,ZA12KZ1V,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,36.0,100.0,60.0,87.0,77.0,40.0,1.0,100.0,100.0
2023-01-09,ZA12KZ1V,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,93.0,36.0,100.0,59.0,87.0,77.0,41.0,1.0,100.0,100.0
2023-01-10,ZA12KZ1V,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,93.0,36.0,100.0,59.0,87.0,77.0,41.0,1.0,100.0,100.0
2023-01-01,ZA12KZ1W,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,93.0,67.0,40.0,1.0,100.0,100.0
2023-01-02,ZA12KZ1W,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,93.0,67.0,40.0,1.0,100.0,100.0
2023-01-03,ZA12KZ1W,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,95.0,36.0,100.0,61.0,93.0,67.0,39.0,1.0,100.0,100.0
2023-01-04,ZA12KZ1W,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,93.0,67.0,40.0,1.0,100.0,100.0
2023-01-05,ZA12KZ1W,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,93.0,67.0,40.0,1.0,100.0,100.0
2023-01-06,ZA12KZ1W,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,93.0,67.0,40.0,1.0,100.0,100.0
2023-01-07,ZA12KZ1W,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,36.0,100.0,61.0,93.0,67.0,39.0,1.0,100.0,100.0
2023-01-08,ZA12KZ1W,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,93.0,67.0,40.0,1.0,100.0,100.0
2023-01-09,ZA12KZ1W,ST8000DM002,8001563222016,0,67.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,93.0,67.0,40.0,1.0,100.0,100.0
2023-01-10,ZA12KZ1W,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,95.0,36.0,100.0,59.0,93.0,67.0,41.0,1.0,100.0,100.0
2023-01-01,ZA12KZ1X,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,92.0,70.0,34.0,1.0,100.0,100.0
2023-01-02,ZA12KZ1X,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,92.0,70.0,34.0,1.0,100.0,100.0
2023-01-03,ZA12KZ1X,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,92.0,70.0,34.0,1.0,100.0,100.0
2023-01-04,ZA12KZ1X,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,92.0,70.0,34.0,1.0,100.0,100.0
2023-01-05,ZA12KZ1X,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,92.0,70.0,34.0,1.0,100.0,100.0
2023-01-06,ZA12KZ1X,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,92.0,70.0,34.0,1.0,100.0,100.0
2023-01-07,ZA12KZ1X,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,92.0,70.0,34.0,1.0,100.0,100.0
2023-01-08,ZA12KZ1X,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,65.0,92.0,70.0,35.0,1.0,100.0,100.0
2023-01-09,ZA12KZ1X,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,65.0,92.0,70.0,35.0,1.0,100.0,100.0
2023-01-10,ZA12KZ1X,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,100.0,64.0,92.0,70.0,36.0,1.0,100.0,100.0
2023-01-01,ZA12KZ1Z,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,70.0,93.0,69.0,30.0,1.0,100.0,100.0
2023-01-02,ZA12KZ1Z,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,70.0,93.0,69.0,30.0,1.0,100.0,100.0
2023-01-03,ZA12KZ1Z,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,70.0,93.0,69.0,30.0,1.0,100.0,100.0
2023-01-04,ZA12KZ1Z,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,96.0,36.0,100.0,70.0,93.0,69.0,30.0,1.0,100.0,100.0
2023-01-05,ZA12KZ1Z,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,70.0,93.0,68.0,30.0,1.0,100.0,100.0
2023-01-06,ZA12KZ1Z,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,96.0,36.0,100.0,70.0,93.0,68.0,30.0,1.0,100.0,100.0
2023-01-07,ZA12KZ1Z,ST8000DM002,8001563222016,0,67.0,84.0,100.0,100.0,96.0,36.0,100.0,69.0,93.0,68.0,31.0,1.0,100.0,100.0
2023-01-08,ZA12KZ1Z,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,96.0,36.0,100.0,69.0,93.0,68.0,31.0,1.0,100.0,100.0
2023-01-09,ZA12KZ1Z,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,69.0,93.0,68.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12KZ1Z,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,96.0,36.0,100.0,69.0,93.0,68.0,31.0,1.0,100.0,100.0
2023-01-01,ZA12KZ22,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,87.0,74.0,40.0,1.0,100.0,100.0
2023-01-02,ZA12KZ22,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,87.0,74.0,40.0,1.0,100.0,100.0
2023-01-03,ZA12KZ22,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,87.0,74.0,40.0,1.0,100.0,100.0
2023-01-04,ZA12KZ22,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,87.0,74.0,40.0,1.0,100.0,100.0
2023-01-05,ZA12KZ22,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,95.0,36.0,100.0,59.0,87.0,74.0,41.0,1.0,100.0,100.0
2023-01-06,ZA12KZ22,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,87.0,74.0,40.0,1.0,100.0,100.0
2023-01-07,ZA12KZ22,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,59.0,87.0,74.0,41.0,1.0,100.0,100.0
2023-01-08,ZA12KZ22,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,95.0,36.0,100.0,59.0,87.0,74.0,41.0,1.0,100.0,100.0
2023-01-09,ZA12KZ22,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,59.0,87.0,74.0,41.0,1.0,100.0,100.0
2023-01-10,ZA12KZ22,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,36.0,100.0,58.0,87.0,74.0,42.0,1.0,100.0,100.0
2023-01-01,ZA12KZ23,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,91.0,87.0,36.0,1.0,100.0,100.0
2023-01-02,ZA12KZ23,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,91.0,87.0,36.0,1.0,100.0,100.0
2023-01-03,ZA12KZ23,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,91.0,87.0,36.0,1.0,100.0,100.0
2023-01-04,ZA12KZ23,ST8000DM002,8001563222016,0,76.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,91.0,87.0,36.0,1.0,100.0,100.0
2023-01-05,ZA12KZ23,ST8000DM002,8001563222016,0,77.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,91.0,87.0,36.0,1.0,100.0,100.0
2023-01-06,ZA12KZ23,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,91.0,87.0,36.0,1.0,100.0,100.0
2023-01-07,ZA12KZ23,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,91.0,87.0,36.0,1.0,100.0,100.0
2023-01-08,ZA12KZ23,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,91.0,87.0,36.0,1.0,100.0,100.0
2023-01-09,ZA12KZ23,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,91.0,87.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12KZ23,ST8000DM002,8001563222016,0,70.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,91.0,87.0,36.0,1.0,100.0,100.0
2023-01-01,ZA12KZ24,ST8000DM002,8001563222016,0,79.0,88.0,100.0,100.0,95.0,38.0,100.0,58.0,91.0,65.0,42.0,1.0,100.0,100.0
2023-01-02,ZA12KZ24,ST8000DM002,8001563222016,0,78.0,88.0,100.0,100.0,95.0,38.0,100.0,59.0,91.0,65.0,41.0,1.0,100.0,100.0
2023-01-03,ZA12KZ24,ST8000DM002,8001563222016,0,74.0,88.0,100.0,100.0,95.0,38.0,100.0,59.0,91.0,64.0,41.0,1.0,100.0,100.0
2023-01-04,ZA12KZ24,ST8000DM002,8001563222016,0,65.0,88.0,100.0,100.0,95.0,38.0,100.0,59.0,91.0,64.0,41.0,2.0,100.0,100.0
2023-01-05,ZA12KZ24,ST8000DM002,8001563222016,0,76.0,88.0,100.0,100.0,95.0,38.0,100.0,59.0,91.0,64.0,41.0,1.0,100.0,100.0
2023-01-06,ZA12KZ24,ST8000DM002,8001563222016,0,84.0,88.0,100.0,100.0,95.0,38.0,100.0,60.0,91.0,64.0,40.0,1.0,100.0,100.0
2023-01-07,ZA12KZ24,ST8000DM002,8001563222016,0,81.0,88.0,100.0,100.0,95.0,38.0,100.0,60.0,91.0,64.0,40.0,1.0,100.0,100.0
2023-01-08,ZA12KZ24,ST8000DM002,8001563222016,0,77.0,88.0,100.0,100.0,95.0,38.0,100.0,59.0,91.0,64.0,41.0,1.0,100.0,100.0
2023-01-09,ZA12KZ24,ST8000DM002,8001563222016,0,82.0,88.0,100.0,100.0,95.0,38.0,100.0,59.0,91.0,64.0,41.0,1.0,100.0,100.0
2023-01-10,ZA12KZ24,ST8000DM002,8001563222016,0,80.0,88.0,100.0,100.0,95.0,38.0,100.0,59.0,91.0,64.0,41.0,1.0,100.0,100.0
2023-01-01,ZA12KZ26,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,89.0,67.0,33.0,1.0,100.0,100.0
2023-01-02,ZA12KZ26,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,89.0,66.0,33.0,1.0,100.0,100.0
2023-01-03,ZA12KZ26,ST8000DM002,8001563222016,0,66.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,89.0,66.0,33.0,1.0,100.0,100.0
2023-01-04,ZA12KZ26,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,89.0,66.0,33.0,1.0,100.0,100.0
2023-01-05,ZA12KZ26,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,66.0,89.0,66.0,34.0,1.0,100.0,100.0
2023-01-06,ZA12KZ26,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,89.0,66.0,33.0,1.0,100.0,100.0
2023-01-07,ZA12KZ26,ST8000DM002,8001563222016,0,67.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,89.0,66.0,33.0,1.0,100.0,100.0
2023-01-08,ZA12KZ26,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,96.0,36.0,100.0,66.0,89.0,66.0,34.0,1.0,100.0,100.0
2023-01-09,ZA12KZ26,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,96.0,36.0,100.0,66.0,89.0,66.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12KZ26,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,66.0,89.0,66.0,34.0,1.0,100.0,100.0
2023-01-01,ZA12KZ27,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,94.0,73.0,36.0,1.0,100.0,100.0
2023-01-02,ZA12KZ27,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,94.0,73.0,36.0,1.0,100.0,100.0
2023-01-03,ZA12KZ27,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,94.0,73.0,36.0,1.0,100.0,100.0
2023-01-04,ZA12KZ27,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,94.0,73.0,36.0,1.0,100.0,100.0
2023-01-05,ZA12KZ27,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,94.0,73.0,36.0,1.0,100.0,100.0
2023-01-06,ZA12KZ27,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,94.0,73.0,36.0,1.0,100.0,100.0
2023-01-07,ZA12KZ27,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,94.0,73.0,36.0,1.0,100.0,100.0
2023-01-08,ZA12KZ27,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,36.0,100.0,63.0,94.0,73.0,37.0,1.0,100.0,100.0
2023-01-09,ZA12KZ27,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,94.0,73.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12KZ27,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,62.0,94.0,73.0,38.0,1.0,100.0,100.0
2023-01-01,ZA12KZ28,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,96.0,36.0,100.0,69.0,95.0,85.0,31.0,1.0,100.0,100.0
2023-01-02,ZA12KZ28,ST8000DM002,8001563222016,0,77.0,85.0,100.0,100.0,96.0,36.0,100.0,69.0,95.0,85.0,31.0,1.0,100.0,100.0
2023-01-03,ZA12KZ28,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,96.0,36.0,100.0,68.0,95.0,85.0,32.0,1.0,100.0,100.0
2023-01-04,ZA12KZ28,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,96.0,36.0,100.0,68.0,95.0,85.0,32.0,1.0,100.0,100.0
2023-01-05,ZA12KZ28,ST8000DM002,8001563222016,0,100.0,85.0,100.0,100.0,96.0,36.0,100.0,69.0,95.0,85.0,31.0,100.0,100.0,100.0
2023-01-06,ZA12KZ28,ST8000DM002,8001563222016,0,77.0,85.0,100.0,100.0,96.0,36.0,100.0,69.0,95.0,85.0,31.0,1.0,100.0,100.0
2023-01-07,ZA12KZ28,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,96.0,36.0,100.0,69.0,95.0,85.0,31.0,1.0,100.0,100.0
2023-01-08,ZA12KZ28,ST8000DM002,8001563222016,0,67.0,85.0,100.0,100.0,96.0,36.0,100.0,69.0,95.0,85.0,31.0,1.0,100.0,100.0
2023-01-09,ZA12KZ28,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,96.0,36.0,100.0,69.0,95.0,85.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12KZ28,ST8000DM002,8001563222016,0,74.0,85.0,100.0,100.0,96.0,36.0,100.0,69.0,95.0,85.0,31.0,1.0,100.0,100.0
2023-01-01,ZA12KZ29,ST8000DM002,8001563222016,0,100.0,84.0,100.0,100.0,93.0,36.0,100.0,66.0,87.0,72.0,34.0,100.0,100.0,100.0
2023-01-02,ZA12KZ29,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,36.0,100.0,66.0,87.0,72.0,34.0,1.0,100.0,100.0
2023-01-03,ZA12KZ29,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,36.0,100.0,66.0,87.0,72.0,34.0,1.0,100.0,100.0
2023-01-04,ZA12KZ29,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,36.0,100.0,66.0,87.0,72.0,34.0,1.0,100.0,100.0
2023-01-05,ZA12KZ29,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,93.0,36.0,100.0,66.0,87.0,72.0,34.0,1.0,100.0,100.0
2023-01-06,ZA12KZ29,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,36.0,100.0,66.0,87.0,72.0,34.0,1.0,100.0,100.0
2023-01-07,ZA12KZ29,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,36.0,100.0,65.0,87.0,72.0,35.0,1.0,100.0,100.0
2023-01-08,ZA12KZ29,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,36.0,100.0,65.0,87.0,72.0,35.0,1.0,100.0,100.0
2023-01-09,ZA12KZ29,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,36.0,100.0,65.0,87.0,72.0,35.0,1.0,100.0,100.0
2023-01-10,ZA12KZ29,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,36.0,100.0,65.0,87.0,72.0,35.0,1.0,100.0,100.0
2023-01-01,ZA12KZ2C,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,73.0,91.0,64.0,27.0,1.0,100.0,100.0
2023-01-02,ZA12KZ2C,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,73.0,91.0,64.0,27.0,1.0,100.0,100.0
2023-01-03,ZA12KZ2C,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,73.0,91.0,64.0,27.0,1.0,100.0,100.0
2023-01-04,ZA12KZ2C,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,73.0,91.0,64.0,27.0,1.0,100.0,100.0
2023-01-05,ZA12KZ2C,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,73.0,91.0,64.0,27.0,1.0,100.0,100.0
2023-01-06,ZA12KZ2C,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,73.0,91.0,64.0,27.0,1.0,100.0,100.0
2023-01-07,ZA12KZ2C,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,91.0,64.0,28.0,1.0,100.0,100.0
2023-01-08,ZA12KZ2C,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,91.0,64.0,28.0,1.0,100.0,100.0
2023-01-09,ZA12KZ2C,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,91.0,64.0,28.0,1.0,100.0,100.0
2023-01-10,ZA12KZ2C,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,91.0,64.0,28.0,1.0,100.0,100.0
2023-01-01,ZA12KZ2F,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,70.0,85.0,89.0,30.0,1.0,100.0,100.0
2023-01-02,ZA12KZ2F,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,85.0,89.0,29.0,1.0,100.0,100.0
2023-01-03,ZA12KZ2F,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,85.0,89.0,29.0,1.0,100.0,100.0
2023-01-04,ZA12KZ2F,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,85.0,89.0,29.0,1.0,100.0,100.0
2023-01-05,ZA12KZ2F,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,85.0,89.0,29.0,1.0,100.0,100.0
2023-01-06,ZA12KZ2F,ST8000DM002,8001563222016,0,69.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,85.0,89.0,29.0,1.0,100.0,100.0
2023-01-07,ZA12KZ2F,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,85.0,89.0,29.0,1.0,100.0,100.0
2023-01-08,ZA12KZ2F,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,85.0,89.0,29.0,1.0,100.0,100.0
2023-01-09,ZA12KZ2F,ST8000DM002,8001563222016,0,70.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,85.0,89.0,29.0,1.0,100.0,100.0
2023-01-10,ZA12KZ2F,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,85.0,89.0,29.0,1.0,100.0,100.0
2023-01-01,ZA12KZ2G,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,93.0,77.0,36.0,1.0,100.0,100.0
2023-01-02,ZA12KZ2G,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,93.0,77.0,36.0,1.0,100.0,100.0
2023-01-03,ZA12KZ2G,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,93.0,77.0,36.0,1.0,100.0,100.0
2023-01-04,ZA12KZ2G,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,36.0,100.0,63.0,93.0,77.0,37.0,1.0,100.0,100.0
2023-01-05,ZA12KZ2G,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,36.0,100.0,63.0,93.0,77.0,37.0,1.0,100.0,100.0
2023-01-06,ZA12KZ2G,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,94.0,36.0,100.0,64.0,93.0,77.0,36.0,1.0,100.0,100.0
2023-01-07,ZA12KZ2G,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,36.0,100.0,63.0,93.0,77.0,37.0,1.0,100.0,100.0
2023-01-08,ZA12KZ2G,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,36.0,100.0,63.0,93.0,77.0,37.0,1.0,100.0,100.0
2023-01-09,ZA12KZ2G,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,36.0,100.0,63.0,93.0,77.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12KZ2G,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,94.0,36.0,100.0,62.0,93.0,77.0,38.0,1.0,100.0,100.0
2023-01-01,ZA12KZ2H,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,36.0,100.0,62.0,59.0,68.0,38.0,1.0,100.0,100.0
2023-01-02,ZA12KZ2H,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,36.0,100.0,63.0,59.0,68.0,37.0,1.0,100.0,100.0
2023-01-03,ZA12KZ2H,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,36.0,100.0,63.0,59.0,68.0,37.0,1.0,100.0,100.0
2023-01-04,ZA12KZ2H,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,36.0,100.0,63.0,59.0,68.0,37.0,1.0,100.0,100.0
2023-01-05,ZA12KZ2H,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,95.0,36.0,100.0,62.0,59.0,68.0,38.0,1.0,100.0,100.0
2023-01-06,ZA12KZ2H,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,63.0,59.0,68.0,37.0,1.0,100.0,100.0
2023-01-07,ZA12KZ2H,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,36.0,100.0,63.0,59.0,68.0,37.0,1.0,100.0,100.0
